token0_symbol,token0_name,token1_symbol,token1_name,token0_address,token1_address,Pair_address,time,token0_reserves,token1_reserves,status
WAVAX,WAVAX,RIBS,RIBS Token,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x4Aa9c43c165Abf717C3B652EEEEaD971a905188A,0x875d30765f8d9e4268A42CE45266a6E997Cb43Dc,Wed Mar  9 19:09:59 2022,0.0,0.0,0
WAVAX,WAVAX,APL,Project Pineapple,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x87D0B9b95Adc077987DC40D81C1E834A6c7d7554,0xe9ef5A433eB36e970940f0aa30C68Fb1870b4F03,Wed Mar  9 20:03:21 2022,781.1267827106129,30000.0,0
WAVAX,WAVAX,REF,Reflection Token,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xd6F7eCF949c36176952D47096d83E8f6993b88F6,0xC2d99574F14c06095b855A4FAA330cB46c8B96bB,Wed Mar  9 20:14:23 2022,0.0,0.0,0
WAVAX,WAVAX,GOLD,Avax Gold,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9137167FeE28D46982a1E7aC0C33ac578F637D39,0x13b570d04cC0594Dd23112E0B1DbF00414df29A7,Wed Mar  9 20:20:42 2022,200.0,0.008,0
WAVAX,WAVAX,LUNA,LUNA NODES,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9678f9DF8eE97Aa125a21240F31A82a0621cF93b,0xA7a393B3a18f7Ac9de22Cd0F2b1562e4e0C45266,Wed Mar  9 20:36:09 2022,120.0,6e-14,0
WAVAX,WAVAX,GLTI,Glitch Infinity,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x7C5dADaF63113cC40454119d0e5400630b25dd97,0x7d67ecbb20141acb1ADCD2A124ef68FDBbCeDDC9,Wed Mar  9 21:00:47 2022,783.9063532131405,500.0,0
WAVAX,WAVAX,OXG,Oxygen Finance,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xaBe1B90EA53fA8a0FbF5fD8519d1aC919385bc7D,0x8401517A7638748Ed2DC4781A3EaD48Da7881C74,Wed Mar  9 21:56:29 2022,0.0,0.0,0
WAVAX,WAVAX,$GREASE,$GREASE,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x96d58F4646e988c236A4d2Bf57A0468E16E2DDFc,0x7AdB5F584f81a6e67AD55f23fbfA634Ab66A233e,Wed Mar  9 22:54:54 2022,1119.0,50000000.0,1
WAVAX,WAVAX,PSBA,Project Shiba,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xF5503a5fD60e997562859306e89a6EBbe9a2c38c,0xabd74F0C53aa2aA171C53138B3093A590B645F82,Wed Mar  9 23:03:46 2022,781.950455913839,60000.0,0
WAVAX,WAVAX,MOON,Moon Swap,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x8a7488226194Ff17042138C2627c95e8FB9cb176,0x7390CCec8A040d1b49e145052ad811dcf6A289B3,Thu Mar 10 00:01:38 2022,781.2257778884195,900.0,0
WAVAX,WAVAX,eANTG,Queenavalant,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9B44eE5e40fa232A2c139f6a9adf75CD419e41eF,0xa28657b40f2eD4008EbdfFAF9c8dEFEFe78Fcea0,Thu Mar 10 11:12:29 2022,38.0,1000000000.0,1
WAVAX,WAVAX,$Werewolf,Werewolf,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x11aBbc60C4E471f3B55babb4Dc0b456ade0c1306,0x7E688a513835579a5b34a98455C0C661A5CcA2D4,Thu Mar 10 11:33:45 2022,0.0,0.0,0
WAVAX,WAVAX,PRMD,Pyramid,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9a4BB3696e4F49e9a4f9Be83C1c4e0Acf2F49206,0x8E5041154fDFF9EC3347e21322831e1cBf122B5c,Thu Mar 10 11:41:08 2022,0.0,0.0,0
WAVAX,WAVAX,CTHN,Crypto Thunder,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x30B77348CcCE87B3113Cf21D876FEf9Ab28c5526,0xa863879234e595253b68F919ad742c4514C35c4c,Thu Mar 10 12:01:41 2022,779.9006085973318,800.0,0
WAVAX,WAVAX,GUNS,Gun Games,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xb4411B6C04DE597802680f3ea82119FAEe20a920,0xe8F10C01a88840688Ac1585226B0ecf6c5cD6b0b,Thu Mar 10 12:28:31 2022,100.0,0.01,0
WAVAX,WAVAX,MP,Medic Printer,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x0A40bad2E68b49E009D624B7D5E9cb488954c316,0xe65Fa3C1a29026eb36f8AA77C265C1A6C182A27a,Thu Mar 10 12:50:22 2022,100.0,1000000000.0,0
WAVAX,WAVAX,CHIK,Hachi King,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9AA07E11139A6fb6D92113b71D5dc7Bf80399f02,0xb28241280a157A17cc5121216E39439AAd3370f4,Thu Mar 10 13:03:26 2022,779.7686788208871,800.0,0
WAVAX,WAVAX,BTCH,BEETCHDOTFARM,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xE5B2a282198Ff9B4383766492A284AB5D6ee8E73,0xCb878C6d906567Ed40bBc99978EE072325F0A777,Thu Mar 10 13:48:49 2022,138.31,100000.0,0
WAVAX,WAVAX,CHI,Chimp Farm,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x100D8E04784b81f0F9F8076f90d79AD8872A40C1,0xb6DDb4fCf3881d027B2145d57b09181208E3FD0C,Thu Mar 10 14:00:54 2022,778.6362362819458,80000.0,0
WAVAX,WAVAX,GLD,Gold Protocol,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xfEE44BB04bC969e1dFf7cb8F895d02CE9F8253B1,0x48f68B500bbe4E40ff7f94D32d85Ea12C55E1b1E,Thu Mar 10 15:01:09 2022,780.9298176295652,80000.0,0
WAVAX,WAVAX,test,test,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x4E8962370F629e21F3cc38f5064C9F3Ab9e4ffC3,0x2d8E1489852df06896D8B0F526E56Bca338A6Fbe,Thu Mar 10 15:10:21 2022,0.0,0.0,0
WAVAX,WAVAX,WGS,WGS Brazil,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x5457EB47Ab37ef3c42f1FFBCCbc974e9fe425c68,0x3B977dC9B7a887A22Db965133ac08952C482D4d2,Thu Mar 10 15:31:56 2022,0.0,0.0,0
WAVAX,WAVAX,BLOOD,blood.finance,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x35e11819b8B19fdB1770Fb130c10c8D2fda01753,0x90cC18d4f1A44910067E62aaC3F0C7Ed4ED03687,Thu Mar 10 15:52:15 2022,293.0,2676.124125736873,0
WAVAX,WAVAX,INK,INK,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x32975907733f93305BE28E2bfd123666b7A9c863,0x960A262DE5aC9545391503C133Bf1b069614a01F,Thu Mar 10 16:10:25 2022,0.0,0.0,0
WAVAX,WAVAX,BAKT,Baby Akita,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x9A6208e5aC1163a2BDA6381a9B1Eb6a375695c4E,0x7519529011F8028fE5c8806596036457645Ef0DA,Thu Mar 10 17:00:05 2022,787.2829771639047,4000000.0,0
WAVAX,WAVAX,PRESALE_TEST,presale_test,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x01Ee36Cc49dfB3861E29b05dc51D6858cE37d4BC,0x6b816434FcC757A1356923Ca49EAe20F145CBD94,Thu Mar 10 17:16:23 2022,0.0,0.0,0
WAVAX,WAVAX,CASH,Avax Cash,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x8d9882988F02318D1C801183B209CA3e8427A2e6,0xa478931A3D7C89DD32AFcb53e8a8409A403D5B58,Thu Mar 10 18:45:32 2022,500.0,5e-05,0
WAVAX,WAVAX,TST,Test,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x269b76BbcA4c5ba5b81A2b3e1BCb72226A4d2962,0xbB706c4e0a725C7Fa56CBB978ebc50D21E42c2A5,Thu Mar 10 19:04:37 2022,0.0,0.0,0
WAVAX,WAVAX,CORGI,Zen Corgi,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x3aa5e6C7Cf7284F9E1C0A0eb9074a06e9486fD1F,0x0520CFd33C4EFd1db96fc7E57472a4F8a15441F5,Thu Mar 10 20:01:26 2022,787.7543819035183,200.0,0
